"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MANAPPURAM","Manappuram Finance Limited","EQ","Interim Dividend - Re 0.45/- Per Share","2","25-May-2015","26-May-2015","-","-"
"KITEX","Kitex Garments Limited","EQ","Annual General Meeting/ Dividend - Rs 1.25/- Per Share","1","25-May-2015","-","27-May-2015","04-Jun-2015"
"RIIL","Reliance Industrial Infrastructure Limited","EQ","Annual General Meeting And Dividend Rs - 3.50 Per Share","10","26-May-2015","-","28-May-2015","30-May-2015"
"RAYMOND","Raymond Limited","EQ","Dividend - Rs 3/- Per Share","10","27-May-2015","-","29-May-2015","08-Jun-2015"
"FEDERALBNK","The Federal Bank  Limited","EQ","Annual General Meeting / Dividend - Rs 2.20/- Per Share","2","28-May-2015","-","01-Jun-2015","05-Jun-2015"
"SBIN","State Bank of India","EQ","Dividend - Rs 3.50/- Per Share (Purpose Revised)","1","28-May-2015","-","30-May-2015","03-Jun-2015"
"MMFL","MM Forgings Limited","EQ","Interim Dividend - Rs 3/- Per Share","10","28-May-2015","29-May-2015","-","-"
"HEROMOTOCO","Hero MotoCorp Limited","EQ","Dividend - Rs 30/- Per Share","2","01-Jun-2015","-","03-Jun-2015","06-Jun-2015"
"ITC","ITC Limited","EQ","Dividend - Rs 6.25/- Per Share","1","03-Jun-2015","-","05-Jun-2015","09-Jun-2015"
"RSYSTEMS","R Systems International Limited","EQ","Annual General Meeting/Dividend - Re 0.95/- Per Share (Purpose Revised)","1","03-Jun-2015","-","05-Jun-2015","09-Jun-2015"
"HATSUN","Hatsun Agro Product Limited","EQ","Second Interim Dividend - Rs 1.20 Per Share (Purpose Revised)","1","04-Jun-2015","05-Jun-2015","-","-"
"IRB","IRB Infrastructure Developers Limited","EQ","Second Interim Dividend - Rs 2/- Per Share (Purpose Revised)","1","04-Jun-2015","05-Jun-2015","-","-"
"ICICIBANK","ICICI Bank Limited","EQ","Annual General Meeting/ Dividend - Rs 5/- Per Share","2","04-Jun-2015","-","06-Jun-2015","29-Jun-2015"
"PAGEIND","Page Industries Limited","EQ","Interim Dividend - Rs 19/- Per Share (Purpose Revised)","10","04-Jun-2015","05-Jun-2015","-","-"
"TIIL","Technocraft Industries (India) Limited","EQ","Interim Dividend - Rs 5/- Per Share","10","05-Jun-2015","08-Jun-2015","-","-"
"MANINFRA","Man Infraconstruction Limited","EQ","Interim Dividend - Re 0.54/- Per Share","2","05-Jun-2015","08-Jun-2015","-","-"
"TCS","Tata Consultancy Services Limited","EQ","Annual General Meeting /Dividend - Rs 24/- Per Share","1","05-Jun-2015","-","09-Jun-2015","13-Jun-2015"
"AUROPHARMA","Aurobindo Pharma Limited","EQ","Third Interim Dividend - Re 1/- Per Share","1","08-Jun-2015","09-Jun-2015","-","-"
"JMFINANCIL","JM Financial Limited","EQ","Final Dividend - Re 0.80/- Per Share","1","08-Jun-2015","-","10-Jun-2015","12-Jun-2015"
"SUNDRMFAST","Sundram Fasteners Limited","EQ","Second Interim Dividend - Re 0.90/- Per Share","1","09-Jun-2015","10-Jun-2015","-","-"
"IMPAL","India Motor Parts and Accessories Limited","EQ","Interim Dividend - Rs 10/- Per Share","10","09-Jun-2015","10-Jun-2015","-","-"
"ORIENTBANK","Oriental Bank of Commerce","EQ","Annual General Meeting/ Dividend - Rs 3.30/- Per Share","10","10-Jun-2015","-","12-Jun-2015","19-Jun-2015"
"POLARIS","POLARIS CONSULTING & SERVICES LIMITED","EQ","Annaul General Meeting/Final Dividend Rs 10/- Per Share","5","10-Jun-2015","-","12-Jun-2015","23-Jun-2015"
"VIDEOIND","Videocon Industries Limited","EQ","Annual General Meeting/ Dividend - Rs 2/- Per Share","10","11-Jun-2015","-","15-Jun-2015","27-Jun-2015"
"TORNTPOWER","Torrent Power Limited","EQ","Dividend Rs 1.50 Per Share","10","11-Jun-2015","-","15-Jun-2015","17-Jun-2015"
"MINDTREE","MindTree Limited","EQ","Annual General Meeting/ Final Dividend - Rs 10/- Per Share","10","11-Jun-2015","-","15-Jun-2015","22-Jun-2015"
"RALLIS","Rallis India Limited","EQ","Annual General Meeting/Dividend - Rs 1.50/- Per Share","1","12-Jun-2015","-","16-Jun-2015","29-Jun-2015"
"VIJAYABANK","Vijaya Bank","EQ","Annual General Meeting/ Dividend - Rs 1.50 Per Share","10","12-Jun-2015","-","16-Jun-2015","22-Jun-2015"
"INFY","Infosys Limited","EQ","Annual General Meeting/ Dividend - Rs 29.50/- Per Share And Bonus 1:1","5","15-Jun-2015","-","17-Jun-2015","17-Jun-2015"
"TORNTPHARM","Torrent Pharmaceuticals Limited","EQ","Dividend - Rs 6.25/- Per Share","5","15-Jun-2015","-","17-Jun-2015","19-Jun-2015"
"BANKBARODA","Bank of Baroda","EQ","Annual General Meeting/ Dividend - Rs 3.20/- Per Share","2","16-Jun-2015","-","18-Jun-2015","24-Jun-2015"
"GRUH","Gruh Finance Limited","EQ","Annual General Meeting/Dividend Rs 2/- Per Sahre","2","16-Jun-2015","-","18-Jun-2015","26-Jun-2015"
"ASHOKLEY","Ashok Leyland Limited","EQ","Annual General Meeting/Dividend - Re 0.45 Per Share","1","17-Jun-2015","-","19-Jun-2015","29-Jun-2015"
"LAKSHVILAS","Lakshmi Vilas Bank Limited","EQ","Dividend Rs 2/- Per Share","10","17-Jun-2015","-","19-Jun-2015","23-Jun-2015"
"ALBK","Allahabad Bank","EQ","Annual General Meeting/ Dividend - Rs 1.63/- Per Share","10","18-Jun-2015","-","20-Jun-2015","26-Jun-2015"
"WELSPUNLIV","Welspun Living Limited","EQ","Final Dividend - Rs 7.50/- Per Share","1","18-Jun-2015","-","22-Jun-2015","24-Jun-2015"
"WELCORP","Welspun Corp Limited","EQ","Dividend - Re 0.50 Per Share","5","18-Jun-2015","-","22-Jun-2015","24-Jun-2015"
"SFCL","Star Ferro and Cement Limited","EQ","Interim Dividend - Re 1/-Per Share","1","18-Jun-2015","19-Jun-2015","-","-"
"UNIONBANK","Union Bank of India","EQ","Annual General Meeting/ Dividend - Rs 6/- Per Share","10","18-Jun-2015","-","20-Jun-2015","26-Jun-2015"
"VISHNU","Vishnu Chemicals Limited","EQ","Dividend - Re 1/- Per Share","2","18-Jun-2015","-","22-Jun-2015","29-Jun-2015"
"DENABANK","Dena Bank","EQ","Annual General Meeting/Dividend - Re 0.90/- Per Share","10","18-Jun-2015","-","20-Jun-2015","27-Jun-2015"
"SYNDIBANK","Syndicate Bank","EQ","Annual General Meeting/ Dividend - Rs 4.70/- Per Share","10","18-Jun-2015","-","20-Jun-2015","26-Jun-2015"
"KOTAKBANK","Kotak Mahindra Bank Limited","EQ","Annual General Meeting/Dividend Re 0.90/- Per Share","5","18-Jun-2015","-","22-Jun-2015","29-Jun-2015"
"DENORA","De Nora India Limited","EQ","Dividend Rs 1.50 Per Share","10","18-Jun-2015","-","22-Jun-2015","29-Jun-2015"
"ATUL","Atul Limited","EQ","Annual General Meeting/Dividend - Rs 8.50/- Per Share","10","18-Jun-2015","-","20-Jun-2015","23-Jun-2015"
"PSB","Punjab & Sind Bank","EQ","Annual General Meeting/ Dividend - Re 0.60/- Per Share","10","19-Jun-2015","-","23-Jun-2015","29-Jun-2015"
"NAVINFLUOR","Navin Fluorine International Limited","EQ","Final Dividend - Rs 8.50/- Per Share","2","19-Jun-2015","-","23-Jun-2015","26-Jun-2015"
"MAHABANK","Bank of Maharashtra","EQ","Annual General Meeting/ Dividend - Re 0.80/- Per Share","10","19-Jun-2015","-","23-Jun-2015","29-Jun-2015"
"EPL","EPL Limited","EQ","Annual General Meeting/ Dividend Rs 1.60 Per Share","2","19-Jun-2015","-","23-Jun-2015","30-Jun-2015"
"HINDUNILVR","Hindustan Unilever Limited","EQ","Annual General Meeting/ Dividend - Rs 9/- Per Share","1","19-Jun-2015","-","23-Jun-2015","29-Jun-2015"
"BIRLACORPN","Birla Corporation Limited","EQ","Annual General Meeting / Dividend Rs 6/- Per Share","10","19-Jun-2015","-","23-Jun-2015","02-Jul-2015"
"PRIVISCL","Privi Speciality Chemicals Limited","EQ","Annual General Meeting/Dividend - Rs 2.50/- Per Share","10","19-Jun-2015","-","23-Jun-2015","26-Jun-2015"
"PNB","Punjab National Bank","EQ","Annual General Meeting/ Dividend - Rs 3.30/- Per Share","2","22-Jun-2015","-","24-Jun-2015","30-Jun-2015"
"CORPBANK","Corporation Bank","EQ","Annual General Meeting/ Dividend - Rs 1.40/- Per Share","2","22-Jun-2015","-","24-Jun-2015","29-Jun-2015"
"INDIANB","Indian Bank","EQ","Annual General Meeting/ Dividend - Rs 4.20/- Per Share","10","23-Jun-2015","-","25-Jun-2015","27-Jun-2015"
"CENTRALBK","Central Bank of India","EQ","Annual General Meeting/ Dividend - Re 0.50/- Per Share","10","23-Jun-2015","-","25-Jun-2015","30-Jun-2015"
"UCOBANK","UCO Bank","EQ","Annual General Meeting/ Dividend - Rs 2/- Per Share","10","23-Jun-2015","-","25-Jun-2015","29-Jun-2015"
"CANFINHOME","Can Fin Homes Limited","EQ","Annual General Meeting/Dividend Rs 7/- Per Share","2","24-Jun-2015","-","26-Jun-2015","08-Jul-2015"
"ASIANPAINT","Asian Paints Limited","EQ","Annual General Meeting/ Dividend - Rs 4.30/- Per Share","1","24-Jun-2015","-","26-Jun-2015","03-Jul-2015"
"AJANTPHARM","Ajanta Pharma Limited","EQ","Annual General Meeting/ Dividend - Rs 6/- Per Share","2","25-Jun-2015","-","27-Jun-2015","04-Jul-2015"
"CANBK","Canara Bank","EQ","Annual General Meeting/Dividend - Rs 10.50/- Per Share","2","25-Jun-2015","-","27-Jun-2015","14-Jul-2015"
"KKCL","Kewal Kiran Clothing Limited","EQ","Interim Dividend - Rs 35/- Per Share","10","25-Jun-2015","26-Jun-2015","-","-"
"OBEROIRLTY","Oberoi Realty Limited","EQ","Dividend - Rs 2/- Per Share","10","25-Jun-2015","-","27-Jun-2015","01-Jul-2015"
"KANSAINER","Kansai Nerolac Paints Limited","EQ","Annual General Meeting/Dividend-Re 1.40/- Per Share (Book Closure Start Date Revised)","1","26-Jun-2015","-","30-Jun-2015","02-Jul-2015"
"SIYSIL","Siyaram Silk Mills Limited","EQ","Annual General Meeting / Dividend - Rs 10/- Per Share","2","26-Jun-2015","-","30-Jun-2015","03-Jul-2015"
"ALKYLAMINE","Alkyl Amines Chemicals Limited","EQ","Annual General Meeting/ Dividend - Rs 4/- Per Share","2","26-Jun-2015","-","30-Jun-2015","07-Jul-2015"
"BLUESTINFO","Blue Star Infotech Limited","EQ","Annual General Meeting/ Dividend - Rs 4/- Per Share","10","29-Jun-2015","-","01-Jul-2015","07-Jul-2015"
"GOACARBON","Goa Carbon Limited","EQ","Annual General Meeting/ Dividend Re 1/- Per Share","10","29-Jun-2015","-","01-Jul-2015","08-Jul-2015"
"DABUR","Dabur India Limited","EQ","Annual General Meeting/ Dividend - Re 0.75/- Per Share","1","29-Jun-2015","-","01-Jul-2015","08-Jul-2015"
"HAVELLS","Havells India Limited","EQ","Annaul General Meeting/Dividend - Rs 3/- Per Share","1","29-Jun-2015","-","01-Jul-2015","07-Jul-2015"
"NUCLEUS","Nucleus Software Exports Limited","EQ","Annual General Meeting/ Dividend - Rs 5/- Per Share","10","30-Jun-2015","-","02-Jul-2015","08-Jul-2015"
"ANDHRABANK","Andhra Bank","EQ","Annual General Meeting/ Dividend - Rs 2/- Per Share","10","30-Jun-2015","-","02-Jul-2015","07-Jul-2015"
"CENTENKA","Century Enka Limited","EQ","Annual General Meeting/ Dividend - Rs. 6/- Per Share","10","01-Jul-2015","-","03-Jul-2015","10-Jul-2015"
"UNICHEMLAB","Unichem Laboratories Limited","EQ","Annual General Meeting/Dividend - Rs 2/- Per Share","2","02-Jul-2015","-","06-Jul-2015","11-Jul-2015"
"SOBHA","Sobha Limited","EQ","Annual General Meeting/ Dividend - Rs 7/- Per Share","10","02-Jul-2015","-","04-Jul-2015","04-Jul-2015"
"RSSOFTWARE","R. S. Software (India) Limited","EQ","Annual General Meeting/Dividend - Rs 1.25 Per Share","5","02-Jul-2015","-","04-Jul-2015","10-Jul-2015"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","EQ","Annual General Meeting/Dividend - Rs 4/- Per Share","2","02-Jul-2015","-","04-Jul-2015","24-Jul-2015"
"LEEL","LEEL Electricals Limited","EQ","Annual General Meeting/ Dividend - Rs 1.30/- Per Share","10","02-Jul-2015","-","04-Jul-2015","10-Jul-2015"
"HDFCBANK","HDFC Bank Limited","EQ","Annual General Meeting/ Dividend - Rs 8/- Per Share","1","02-Jul-2015","-","04-Jul-2015","21-Jul-2015"
"PFIZER","Pfizer Limited","EQ","Annual General Meeting And Dividend Rs.12.50 Per Share","10","03-Jul-2015","-","07-Jul-2015","13-Jul-2015"
"ZENSARTECH","Zensar Technologies Limited","EQ","Annual General Meeting/Dividend Rs 6.50 Per Share","2","03-Jul-2015","-","07-Jul-2015","14-Jul-2015"
"VEDL","Vedanta Limited","EQ","Annual General Meeting/ Dividend - Rs 2.35/- Per Share","1","06-Jul-2015","-","08-Jul-2015","10-Jul-2015"
"BALKRISIND","Balkrishna Industries Limited","EQ","Annual General Meeting/Dividend -Rs 2.40/- Per Share","2","06-Jul-2015","-","08-Jul-2015","09-Jul-2015"
"MENONBE","Menon Bearings Limited","EQ","Annual General Meeting / Dividend - Re 0.80/- Per Share","1","06-Jul-2015","-","08-Jul-2015","14-Jul-2015"
"JSWSTEEL","JSW Steel Limited","EQ","Annual General Meeting/ Dividend - Rs 11/- Per Share","1","06-Jul-2015","-","08-Jul-2015","10-Jul-2015"
"SUNDARMFIN","Sundaram Finance Limited","EQ","Annual General Meeting / Dividend - Rs 6/- Per Share","10","07-Jul-2015","-","09-Jul-2015","23-Jul-2015"
"SOUTHBANK","The South Indian Bank Limited","EQ","Annual General Meeting/Dividend - Re 0.60/- Per Share","1","07-Jul-2015","-","09-Jul-2015","15-Jul-2015"
"HONAUT","Honeywell Automation India Limited","EQ","Annual General Meeting/ Dividend - Rs 12.50/- Per Share","10","07-Jul-2015","-","09-Jul-2015","16-Jul-2015"
"MBLINFRA","MBL Infrastructure Limited","EQ","Annual General Meeting/Dividend - Rs 3/- Per Share","10","08-Jul-2015","-","10-Jul-2015","17-Jul-2015"
"KTKBANK","The Karnataka Bank Limited","EQ","Annual General Meeting/Dividend - Rs 5/- Per Share","10","08-Jul-2015","-","10-Jul-2015","16-Jul-2015"
"CAIRN","Cairn India Limited","EQ","Annual General Meeting/ Dividend - Rs 4/- Per Share","10","08-Jul-2015","-","10-Jul-2015","21-Jul-2015"
"GREENPLY","Greenply Industries Limited","EQ","Annual General Meeting/Dividend - Rs 3/- Per Share","1","08-Jul-2015","-","10-Jul-2015","14-Jul-2015"
"GICHSGFIN","GIC Housing Finance Limited","EQ","Annual General Meeting/Dividend Rs 5/- Per Share","10","09-Jul-2015","-","11-Jul-2015","17-Jul-2015"
"CYIENT","Cyient Limited","EQ","Annual General Meeting/Dividend Rs 5/- Per Share","5","09-Jul-2015","-","13-Jul-2015","16-Jul-2015"
"SHREYAS","Shreyas Shipping & Logistics Limited","EQ","Annual General Meeting/Dividend - Rs 1.30/- Per Share","10","09-Jul-2015","-","13-Jul-2015","21-Jul-2015"
"CGCL","Capri Global Capital Limited","EQ","Annual General Meeting / Dividend Of Rs 1.50 Per Share","1","09-Jul-2015","-","11-Jul-2015","18-Jul-2015"
"RBL","Rane Brake Lining Limited","EQ","Annual General Meeting / Dividend Rs 7/- Per Share","10","09-Jul-2015","-","13-Jul-2015","20-Jul-2015"
"WENDT","Wendt (India) Limited","EQ","Annual General Meeting/ Dividend - Rs 15/-Per Share","10","09-Jul-2015","-","13-Jul-2015","23-Jul-2015"
"ECLERX","eClerx Services Limited","EQ","Annual General Meeting/ Dividend - Rs 35/- Per Share","10","09-Jul-2015","-","11-Jul-2015","17-Jul-2015"
"BAJAJ-AUTO","Bajaj Auto Limited","EQ","Annual General Meeting/Dividend Rs 50/- Per Share","10","09-Jul-2015","-","11-Jul-2015","23-Jul-2015"
"BAJAJFINSV","Bajaj Finserv Limited","EQ","Annual General Meeting/Dividend Rs 1.75 Per Share","1","09-Jul-2015","-","11-Jul-2015","22-Jul-2015"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","EQ","Annual General Meeting/Dividend Rs 32.50/- Per Share","10","09-Jul-2015","-","11-Jul-2015","23-Jul-2015"
"SWARAJENG","Swaraj Engines Limited","EQ","Final Dividend - Rs 15/- Per Share And Special Dividend - Rs 18/- Per Share","10","09-Jul-2015","-","11-Jul-2015","17-Jul-2015"
"NOCIL","NOCIL Limited","EQ","Annual General Meeting/ Dividend - Re 1/- Per Share","10","09-Jul-2015","-","13-Jul-2015","17-Jul-2015"
"MAHSCOOTER","Maharashtra Scooters Limited","EQ","Annual General Meeting And Dividend Rs.30/- Per Share","10","09-Jul-2015","-","11-Jul-2015","21-Jul-2015"
"ZEEL","Zee Entertainment Enterprises Limited","EQ","Annual General Meeting / Dividend - Rs 2.25/- Per Share","1","09-Jul-2015","-","11-Jul-2015","15-Jul-2015"
"SUTLEJTEX","Sutlej Textiles and Industries Limited","EQ","Dividend - Rs 10/- Per Share","1","09-Jul-2015","11-Jul-2015","-","-"
"21STCENMGM","21st Century Management Services Limited","EQ","Annual General Meeting/Dividend - Rs 2/- Per Share","10","09-Jul-2015","-","13-Jul-2015","17-Jul-2015"
"AXISBANK","Axis Bank Limited","EQ","Annual General Meeting/Dividend Rs 4.60/- Per Share","2","09-Jul-2015","-","13-Jul-2015","24-Jul-2015"
"BAJFINANCE","Bajaj Finance Limited","EQ","Annual General Meeting / Dividend - Rs 18/- Per Share","2","09-Jul-2015","-","11-Jul-2015","22-Jul-2015"
"SILINV","SIL Investments Limited","EQ","Dividend - Rs 1.25/- Per Share","10","09-Jul-2015","11-Jul-2015","-","-"
"VIPIND","VIP Industries Limited","EQ","Annual General Meeting/ Dividend - Re 1/- Per Share","2","10-Jul-2015","-","14-Jul-2015","24-Jul-2015"
"RANEENGINE","Rane Engine Valve Limited","EQ","Annual General Meeting / Dividend - Rs 2.50/- Per Share","10","10-Jul-2015","-","14-Jul-2015","21-Jul-2015"
"KARURVYSYA","Karur Vysya Bank Limited","EQ","Annual General Meeting/ Dividend - Rs 13/- Per Share","2","10-Jul-2015","-","14-Jul-2015","22-Jul-2015"
"JSWENERGY","JSW Energy Limited","EQ","Annual General Meeting/ Dividend - Rs 2 Per Share","10","10-Jul-2015","-","14-Jul-2015","22-Jul-2015"
"BLUESTARCO","Blue Star Limited","EQ","Annual General Meeting/Dividend - Rs 5/- Per Share","2","10-Jul-2015","-","14-Jul-2015","21-Jul-2015"
"BANKINDIA","Bank of India","EQ","Annual General Meeting/Dividend Rs 5/- Per Share","10","10-Jul-2015","-","14-Jul-2015","20-Jul-2015"
"CAPF","Capital First Limited","EQ","Annual General Meeting/ Dividend - Rs 2.20/- Per Share","10","10-Jul-2015","-","14-Jul-2015","14-Jul-2015"
"DRREDDY","Dr. Reddy's Laboratories Limited","EQ","Annual General Meeting/Dividend Rs 20/- Per Share","5","10-Jul-2015","-","14-Jul-2015","17-Jul-2015"
"EDELWEISS","Edelweiss Financial Services Limited","EQ","Dividend - Re 0.20/- Per Share","1","10-Jul-2015","-","14-Jul-2015","21-Jul-2015"
"CCL","CCL Products (India) Limited","EQ","Annual General Meeting/ Dividend - Rs 1.50/- Per Share (Book Closure Dates Revised)","2","10-Jul-2015","-","14-Jul-2015","20-Jul-2015"
"VOLTAS","Voltas Limited","EQ","Annual General Meeting/Dividend - Rs 2.25/- Per Share","1","10-Jul-2015","-","14-Jul-2015","03-Aug-2015"
"UFLEX","UFLEX Limited","EQ","Annaul General Meeting/ Dividend - Rs 2.70/- Per Share","10","13-Jul-2015","-","15-Jul-2015","22-Jul-2015"
"IGARASHI","Igarashi Motors India Limited","EQ","Annual General Meeting/ Dividend - Rs 4.44/- Per Share","10","14-Jul-2015","-","16-Jul-2015","22-Jul-2015"
"LUPIN","Lupin Limited","EQ","Annual General Meeting/ Dividend - Rs 7.50/- Per Share","2","14-Jul-2015","-","16-Jul-2015","23-Jul-2015"
"TIDEWATER","Tide Water Oil Company (India) Limited","EQ","Annual General Meeting/Dividend - Rs 250/- Per Share","2","14-Jul-2015","-","16-Jul-2015","22-Jul-2015"
"ATFL","Agro Tech Foods Limited","EQ","Annual General Meeting / Dividend - Rs 2/- Per Share","10","14-Jul-2015","-","16-Jul-2015","24-Jul-2015"
"GEPIL","GE Power India Limited","EQ","Annual General Meeting/Dividend - Rs 10/- Per Share","10","14-Jul-2015","-","16-Jul-2015","22-Jul-2015"
"TATAELXSI","Tata Elxsi Limited","EQ","Annual General Meeting/Dividend Rs 11/- Per Share","10","15-Jul-2015","-","17-Jul-2015","24-Jul-2015"
"GET&D","GE T&D India Limited","EQ","Annual General Meeting/Dividend- Rs 1.80/- Per Share","2","15-Jul-2015","-","17-Jul-2015","23-Jul-2015"
"DHFL","Dewan Housing Finance Corporation Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","15-Jul-2015","-","17-Jul-2015","23-Jul-2015"
"VINDHYATEL","Vindhya Telelinks Limited","EQ","Dividend - Rs 5/- Per Share","10","15-Jul-2015","-","17-Jul-2015","23-Jul-2015"
"IMFA","Indian Metals & Ferro Alloys Limited","EQ","Annual General Meeting / Dividend - Rs 1.50/- Per Share","10","15-Jul-2015","-","17-Jul-2015","23-Jul-2015"
"GHCL","GHCL Limited","EQ","Annual General Meeting/Dividend - Rs 2.20/- Per Share","10","15-Jul-2015","-","17-Jul-2015","23-Jul-2015"
"HDFC","Housing Development Finance Corporation Limited","EQ","Annual General Meeting/ Dividend - Rs 13/- Per Share","2","15-Jul-2015","-","17-Jul-2015","28-Jul-2015"
"JYOTHYLAB","Jyothy Labs Limited","EQ","Annual General Meeting/Dividend - Rs 4/- Per Share","1","15-Jul-2015","-","17-Jul-2015","30-Jul-2015"
"CENTURYTEX","Century Textiles & Industries Limited","EQ","Annual General Meeting/ Dividend - Rs 5.50/- Per Share","10","15-Jul-2015","-","17-Jul-2015","28-Jul-2015"
"SUNILHITEC","Sunil Hitech Engineers Limited","EQ","Annual General Meeting/Dividend - Rs 1.80/- Per Share","1","15-Jul-2015","-","17-Jul-2015","23-Jul-2015"
"THERMAX","Thermax Limited","EQ","Annual General Meeting/Dividend Rs 7/- Per Share","2","16-Jul-2015","-","20-Jul-2015","28-Jul-2015"
